,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
295,411141,2024-04-19T19:00:00+02:00,2024-04-19T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-05-19T19:30:00+02:00
296,413040,2024-04-18T19:50:00+02:00,2024-04-18T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-18T20:20:00+02:00
297,412991,2024-04-18T18:25:00+02:00,2024-04-18T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-05-18T18:55:00+02:00
298,410721,2024-04-18T17:00:00+02:00,2024-04-18T17:30:00+02:00,2759,"Meeting point: Outside the shop   Closest HUB: Currently there is no hub where you could store perishable food.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, ask for additional help via the Whatsapp group.   Take as much food as you want, share them among friends and family. Feel free to notify other volunteers via whatsapp/fb. (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-18T17:30:00+02:00
299,412739,2024-04-17T20:15:00+02:00,2024-04-17T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-17T20:45:00+02:00
300,412711,2024-04-17T19:50:00+02:00,2024-04-17T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-17T20:20:00+02:00
301,412369,2024-04-16T20:15:00+02:00,2024-04-16T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-16T20:45:00+02:00
302,410171,2024-04-16T19:55:00+02:00,2024-04-16T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-16T20:25:00+02:00
303,412284,2024-04-16T18:25:00+02:00,2024-04-16T18:55:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora  Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-05-16T18:55:00+02:00
304,409840,2024-04-15T19:55:00+02:00,2024-04-15T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-15T20:25:00+02:00
305,412002,2024-04-15T19:50:00+02:00,2024-04-15T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-15T20:20:00+02:00
306,411624,2024-04-14T12:25:00+02:00,2024-04-14T12:55:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.   Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-05-14T12:55:00+02:00
307,411552,2024-04-13T20:15:00+02:00,2024-04-13T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-13T20:45:00+02:00
308,409031,2024-04-12T19:55:00+02:00,2024-04-12T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-05-12T20:25:00+02:00
309,411210,2024-04-12T19:50:00+02:00,2024-04-12T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-12T20:20:00+02:00
310,408976,2024-04-12T19:00:00+02:00,2024-04-12T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-05-12T19:30:00+02:00
311,410884,2024-04-11T20:15:00+02:00,2024-04-11T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-05-11T20:45:00+02:00
312,410858,2024-04-11T19:50:00+02:00,2024-04-11T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-05-11T20:20:00+02:00
